"시군구별","보험료분위별","가입자구분별","항목","단위","2019 년",
"안산시 상록구","계","지역","세대수","세대","69437",
"안산시 상록구","계","지역","평균보험료","원","90396",
"안산시 상록구","계","지역","적용인구","명","118751",
"안산시 상록구","1분위","계","세대수","세대","14673",
"안산시 상록구","1분위","계","평균보험료","원","25139",
"안산시 상록구","1분위","계","적용인구","명","22357",
"안산시 상록구","1분위","직장","가입자","명","11149",
"안산시 상록구","1분위","직장","평균보험료","원","30844",
"안산시 상록구","1분위","직장","적용인구","명","17922",
"안산시 상록구","1분위","근로자","가입자","명","11133",
"안산시 상록구","1분위","근로자","평균보험료","원","30839",
"안산시 상록구","1분위","근로자","적용인구","명","17892",
"안산시 상록구","1분위","공교","가입자","명","16",
"안산시 상록구","1분위","공교","평균보험료","원","34379",
"안산시 상록구","1분위","공교","적용인구","명","30",
"안산시 상록구","1분위","지역","세대수","세대","3524",
"안산시 상록구","1분위","지역","평균보험료","원","7092",
"안산시 상록구","1분위","지역","적용인구","명","4435",
"안산시 상록구","2분위","계","세대수","세대","16586",
"안산시 상록구","2분위","계","평균보험료","원","42991",
"안산시 상록구","2분위","계","적용인구","명","26416",
"안산시 상록구","2분위","직장","가입자","명","12577",
"안산시 상록구","2분위","직장","평균보험료","원","52538",
"안산시 상록구","2분위","직장","적용인구","명","21013",
"안산시 상록구","2분위","근로자","가입자","명","12484",
"안산시 상록구","2분위","근로자","평균보험료","원","52534",
"안산시 상록구","2분위","근로자","적용인구","명","20880",
"안산시 상록구","2분위","공교","가입자","명","93",
"안산시 상록구","2분위","공교","평균보험료","원","53090",
"안산시 상록구","2분위","공교","적용인구","명","133",
"안산시 상록구","2분위","지역","세대수","세대","4009",
"안산시 상록구","2분위","지역","평균보험료","원","13043",
"안산시 상록구","2분위","지역","적용인구","명","5403",
"안산시 상록구","3분위","계","세대수","세대","18938",
"안산시 상록구","3분위","계","평균보험료","원","44578",
"안산시 상록구","3분위","계","적용인구","명","28787",
"안산시 상록구","3분위","직장","가입자","명","12721",
"안산시 상록구","3분위","직장","평균보험료","원","58954",
"안산시 상록구","3분위","직장","적용인구","명","20393",
"안산시 상록구","3분위","근로자","가입자","명","12595",
"안산시 상록구","3분위","근로자","평균보험료","원","58948",
"안산시 상록구","3분위","근로자","적용인구","명","20203",
"안산시 상록구","3분위","공교","가입자","명","126",
"안산시 상록구","3분위","공교","평균보험료","원","59558",
"안산시 상록구","3분위","공교","적용인구","명","190",
"안산시 상록구","3분위","지역","세대수","세대","6217",
"안산시 상록구","3분위","지역","평균보험료","원","15160",
"안산시 상록구","3분위","지역","적용인구","명","8394",
"안산시 상록구","4분위","계","세대수","세대","25492",
"안산시 상록구","4분위","계","평균보험료","원","45800",
"안산시 상록구","4분위","계","적용인구","명","37483",
"안산시 상록구","4분위","직장","가입자","명","12698",
"안산시 상록구","4분위","직장","평균보험료","원","66518",
"안산시 상록구","4분위","직장","적용인구","명","20704",
"안산시 상록구","4분위","근로자","가입자","명","12494",
"안산시 상록구","4분위","근로자","평균보험료","원","66518",
"안산시 상록구","4분위","근로자","적용인구","명","20440",
"안산시 상록구","4분위","공교","가입자","명","204",
"안산시 상록구","4분위","공교","평균보험료","원","66515",
"안산시 상록구","4분위","공교","적용인구","명","264",
"안산시 상록구","4분위","지역","세대수","세대","12794",
"안산시 상록구","4분위","지역","평균보험료","원","25237",
"안산시 상록구","4분위","지역","적용인구","명","16779",
"안산시 상록구","5분위","계","세대수","세대","20680",
"안산시 상록구","5분위","계","평균보험료","원","66612",
"안산시 상록구","5분위","계","적용인구","명","36370",
"안산시 상록구","5분위","직장","가입자","명","13581",
"안산시 상록구","5분위","직장","평균보험료","원","77423",
"안산시 상록구","5분위","직장","적용인구","명","23192",
"안산시 상록구","5분위","근로자","가입자","명","13332",
"안산시 상록구","5분위","근로자","평균보험료","원","77419",
"안산시 상록구","5분위","근로자","적용인구","명","22827",
"안산시 상록구","5분위","공교","가입자","명","249",
"안산시 상록구","5분위","공교","평균보험료","원","77636",
"안산시 상록구","5분위","공교","적용인구","명","365",
"안산시 상록구","5분위","지역","세대수","세대","7099",
"안산시 상록구","5분위","지역","평균보험료","원","45930",
"안산시 상록구","5분위","지역","적용인구","명","13178",
"안산시 상록구","6분위","계","세대수","세대","20018",
"안산시 상록구","6분위","계","평균보험료","원","86077",
"안산시 상록구","6분위","계","적용인구","명","37518",
"안산시 상록구","6분위","직장","가입자","명","13734",
"안산시 상록구","6분위","직장","평균보험료","원","91330",
"안산시 상록구","6분위","직장","적용인구","명","25627",
"안산시 상록구","6분위","근로자","가입자","명","13287",
"안산시 상록구","6분위","근로자","평균보험료","원","91323",
"안산시 상록구","6분위","근로자","적용인구","명","24978",
"안산시 상록구","6분위","공교","가입자","명","447",
"안산시 상록구","6분위","공교","평균보험료","원","91540",
"안산시 상록구","6분위","공교","적용인구","명","649",
"안산시 상록구","6분위","지역","세대수","세대","6284",
"안산시 상록구","6분위","지역","평균보험료","원","74595",
"안산시 상록구","6분위","지역","적용인구","명","11891",
"안산시 상록구","7분위","계","세대수","세대","25908",
"안산시 상록구","7분위","계","평균보험료","원","107168",
"안산시 상록구","7분위","계","적용인구","명","48972",
"안산시 상록구","7분위","직장","가입자","명","14040",
"안산시 상록구","7분위","직장","평균보험료","원","110383",
"안산시 상록구","7분위","직장","적용인구","명","29962",
"안산시 상록구","7분위","근로자","가입자","명","13460",
"안산시 상록구","7분위","근로자","평균보험료","원","110393",
"안산시 상록구","7분위","근로자","적용인구","명","28945",
"안산시 상록구","7분위","공교","가입자","명","580",
"안산시 상록구","7분위","공교","평균보험료","원","110140",
"안산시 상록구","7분위","공교","적용인구","명","1017",
"안산시 상록구","7분위","지역","세대수","세대","11868",
"안산시 상록구","7분위","지역","평균보험료","원","103366",
"안산시 상록구","7분위","지역","적용인구","명","19010",
"안산시 상록구","8분위","계","세대수","세대","18337",
"안산시 상록구","8분위","계","평균보험료","원","136782",
"안산시 상록구","8분위","계","적용인구","명","43207",
"안산시 상록구","8분위","직장","가입자","명","12350",
"안산시 상록구","8분위","직장","평균보험료","원","137798",
"안산시 상록구","8분위","직장","적용인구","명","30946",
"안산시 상록구","8분위","근로자","가입자","명","11791",
"안산시 상록구","8분위","근로자","평균보험료","원","137694",
"안산시 상록구","8분위","근로자","적용인구","명","29586",
"안산시 상록구","8분위","공교","가입자","명","559",
"안산시 상록구","8분위","공교","평균보험료","원","140002",
"안산시 상록구","8분위","공교","적용인구","명","1360",
"안산시 상록구","8분위","지역","세대수","세대","5987",
"안산시 상록구","8분위","지역","평균보험료","원","134686",
"안산시 상록구","8분위","지역","적용인구","명","12261",
"안산시 상록구","9분위","계","세대수","세대","14981",
"안산시 상록구","9분위","계","평균보험료","원","184227",
"안산시 상록구","9분위","계","적용인구","명","39060",
"안산시 상록구","9분위","직장","가입자","명","8727",
"안산시 상록구","9분위","직장","평균보험료","원","180920",
"안산시 상록구","9분위","직장","적용인구","명","24998",
"안산시 상록구","9분위","근로자","가입자","명","7613",
"안산시 상록구","9분위","근로자","평균보험료","원","180028",
"안산시 상록구","9분위","근로자","적용인구","명","21686",
"안산시 상록구","9분위","공교","가입자","명","1114",
"안산시 상록구","9분위","공교","평균보험료","원","187018",
"안산시 상록구","9분위","공교","적용인구","명","3312",
"안산시 상록구","9분위","지역","세대수","세대","6254",
"안산시 상록구","9분위","지역","평균보험료","원","188842",
"안산시 상록구","9분위","지역","적용인구","명","14062",
"안산시 상록구","10분위","계","세대수","세대","10851",
"안산시 상록구","10분위","계","평균보험료","원","322603",
"안산시 상록구","10분위","계","적용인구","명","30025",
"안산시 상록구","10분위","직장","가입자","명","5450",
"안산시 상록구","10분위","직장","평균보험료","원","316899",
"안산시 상록구","10분위","직장","적용인구","명","16687",
"안산시 상록구","10분위","근로자","가입자","명","4824",
"안산시 상록구","10분위","근로자","평균보험료","원","326704",
"안산시 상록구","10분위","근로자","적용인구","명","14787",
"안산시 상록구","10분위","공교","가입자","명","626",
"안산시 상록구","10분위","공교","평균보험료","원","241339",
"안산시 상록구","10분위","공교","적용인구","명","1900",
"안산시 상록구","10분위","지역","세대수","세대","5401",
"안산시 상록구","10분위","지역","평균보험료","원","328360",
"안산시 상록구","10분위","지역","적용인구","명","13338",
"안산시 단원구","계","계","세대수","세대","191639",
"안산시 단원구","계","계","평균보험료","원","101648",
"안산시 단원구","계","계","적용인구","명","347509",
"안산시 단원구","계","직장","가입자","명","127197",
"안산시 단원구","계","직장","평균보험료","원","102579",
"안산시 단원구","계","직장","적용인구","명","245221",
"안산시 단원구","계","근로자","가입자","명","122878",
"안산시 단원구","계","근로자","평균보험료","원","101106",
"안산시 단원구","계","근로자","적용인구","명","235590",
"안산시 단원구","계","공교","가입자","명","4319",
"안산시 단원구","계","공교","평균보험료","원","144497",
"안산시 단원구","계","공교","적용인구","명","9631",
"안산시 단원구","계","지역","세대수","세대","64442",
"안산시 단원구","계","지역","평균보험료","원","99809",
"안산시 단원구","계","지역","적용인구","명","102288",
"안산시 단원구","1분위","계","세대수","세대","12256",
"안산시 단원구","1분위","계","평균보험료","원","26521",
"안산시 단원구","1분위","계","적용인구","명","18328",
"안산시 단원구","1분위","직장","가입자","명","9792",
"안산시 단원구","1분위","직장","평균보험료","원","31353",
"안산시 단원구","1분위","직장","적용인구","명","15178",
"안산시 단원구","1분위","근로자","가입자","명","9774",
"안산시 단원구","1분위","근로자","평균보험료","원","31346",
"안산시 단원구","1분위","근로자","적용인구","명","15153",
"안산시 단원구","1분위","공교","가입자","명","18",
"안산시 단원구","1분위","공교","평균보험료","원","35213",
"안산시 단원구","1분위","공교","적용인구","명","25",
"안산시 단원구","1분위","지역","세대수","세대","2464",
"안산시 단원구","1분위","지역","평균보험료","원","7316",
"안산시 단원구","1분위","지역","적용인구","명","3150",
"안산시 단원구","2분위","계","세대수","세대","14956",
"안산시 단원구","2분위","계","평균보험료","원","44624",
"안산시 단원구","2분위","계","적용인구","명","22877",
"안산시 단원구","2분위","직장","가입자","명","11949",
"안산시 단원구","2분위","직장","평균보험료","원","52581",
"안산시 단원구","2분위","직장","적용인구","명","18863",
"안산시 단원구","2분위","근로자","가입자","명","11849",
"안산시 단원구","2분위","근로자","평균보험료","원","52578",
"안산시 단원구","2분위","근로자","적용인구","명","18736",
"안산시 단원구","2분위","공교","가입자","명","100",
"안산시 단원구","2분위","공교","평균보험료","원","52890",
"안산시 단원구","2분위","공교","적용인구","명","127",
"안산시 단원구","2분위","지역","세대수","세대","3007",
"안산시 단원구","2분위","지역","평균보험료","원","13005",
"안산시 단원구","2분위","지역","적용인구","명","4014",
"안산시 단원구","3분위","계","세대수","세대","16291",
"안산시 단원구","3분위","계","평균보험료","원","47067",
"안산시 단원구","3분위","계","적용인구","명","24310",
"안산시 단원구","3분위","직장","가입자","명","11894",
"안산시 단원구","3분위","직장","평균보험료","원","58914",
"안산시 단원구","3분위","직장","적용인구","명","18425",
"안산시 단원구","3분위","근로자","가입자","명","11803",
"안산시 단원구","3분위","근로자","평균보험료","원","58910",
"안산시 단원구","3분위","근로자","적용인구","명","18302",
"안산시 단원구","3분위","공교","가입자","명","91",
"안산시 단원구","3분위","공교","평균보험료","원","59441",
"안산시 단원구","3분위","공교","적용인구","명","123",
"안산시 단원구","3분위","지역","세대수","세대","4397",
"안산시 단원구","3분위","지역","평균보험료","원","15023",
"안산시 단원구","3분위","지역","적용인구","명","5885",
"안산시 단원구","4분위","계","세대수","세대","22144",
"안산시 단원구","4분위","계","평균보험료","원","48871",
"안산시 단원구","4분위","계","적용인구","명","31883",
"안산시 단원구","4분위","직장","가입자","명","12738",
"안산시 단원구","4분위","직장","평균보험료","원","66542",
"안산시 단원구","4분위","직장","적용인구","명","19888",
"안산시 단원구","4분위","근로자","가입자","명","12542",
"안산시 단원구","4분위","근로자","평균보험료","원","66530",
"안산시 단원구","4분위","근로자","적용인구","명","19635",
"안산시 단원구","4분위","공교","가입자","명","196",
"안산시 단원구","4분위","공교","평균보험료","원","67312",
"안산시 단원구","4분위","공교","적용인구","명","253",
"안산시 단원구","4분위","지역","세대수","세대","9406",
"안산시 단원구","4분위","지역","평균보험료","원","24940",
"안산시 단원구","4분위","지역","적용인구","명","11995",
"안산시 단원구","5분위","계","세대수","세대","20392",
"안산시 단원구","5분위","계","평균보험료","원","70220",
"안산시 단원구","5분위","계","적용인구","명","32959",
"안산시 단원구","5분위","직장","가입자","명","15601",
"안산시 단원구","5분위","직장","평균보험료","원","77565",
"안산시 단원구","5분위","직장","적용인구","명","24877",
"안산시 단원구","5분위","근로자","가입자","명","15300",
"안산시 단원구","5분위","근로자","평균보험료","원","77556",
"안산시 단원구","5분위","근로자","적용인구","명","24483",
"안산시 단원구","5분위","공교","가입자","명","301",
"안산시 단원구","5분위","공교","평균보험료","원","78016",
"안산시 단원구","5분위","공교","적용인구","명","394",
"안산시 단원구","5분위","지역","세대수","세대","4791",
"안산시 단원구","5분위","지역","평균보험료","원","46304",
"안산시 단원구","5분위","지역","적용인구","명","8082",
"안산시 단원구","6분위","계","세대수","세대","22177",
"안산시 단원구","6분위","계","평균보험료","원","87781",
"안산시 단원구","6분위","계","적용인구","명","38577",
"안산시 단원구","6분위","직장","가입자","명","17234",
"안산시 단원구","6분위","직장","평균보험료","원","91496",
"안산시 단원구","6분위","직장","적용인구","명","29858",
"안산시 단원구","6분위","근로자","가입자","명","16824",
"안산시 단원구","6분위","근로자","평균보험료","원","91504",
"안산시 단원구","6분위","근로자","적용인구","명","29293",
"안산시 단원구","6분위","공교","가입자","명","410",
"안산시 단원구","6분위","공교","평균보험료","원","91186",
"안산시 단원구","6분위","공교","적용인구","명","565",
"안산시 단원구","6분위","지역","세대수","세대","4943",
"안산시 단원구","6분위","지역","평균보험료","원","74828",
"안산시 단원구","6분위","지역","적용인구","명","8719",
"안산시 단원구","7분위","계","세대수","세대","36399",
"안산시 단원구","7분위","계","평균보험료","원","106788",
"안산시 단원구","7분위","계","적용인구","명","59967",
"안산시 단원구","7분위","직장","가입자","명","16811",
"안산시 단원구","7분위","직장","평균보험료","원","110144",
"안산시 단원구","7분위","직장","적용인구","명","34342",
"안산시 단원구","7분위","근로자","가입자","명","16138",
"안산시 단원구","7분위","근로자","평균보험료","원","110157",
"안산시 단원구","7분위","근로자","적용인구","명","33206",
"안산시 단원구","7분위","공교","가입자","명","673",
"안산시 단원구","7분위","공교","평균보험료","원","109834",
"안산시 단원구","7분위","공교","적용인구","명","1136",
"안산시 단원구","7분위","지역","세대수","세대","19588",
"안산시 단원구","7분위","지역","평균보험료","원","103909",
"안산시 단원구","7분위","지역","적용인구","명","25625",
"안산시 단원구","8분위","계","세대수","세대","19661",
"안산시 단원구","8분위","계","평균보험료","원","136714",
"안산시 단원구","8분위","계","적용인구","명","45140",
"안산시 단원구","8분위","직장","가입자","명","14355",
"안산시 단원구","8분위","직장","평균보험료","원","137516",
"안산시 단원구","8분위","직장","적용인구","명","34678",
"안산시 단원구","8분위","근로자","가입자","명","13636",
"안산시 단원구","8분위","근로자","평균보험료","원","137443",
"안산시 단원구","8분위","근로자","적용인구","명","33027",
"안산시 단원구","8분위","공교","가입자","명","719",
"안산시 단원구","8분위","공교","평균보험료","원","138911",
"안산시 단원구","8분위","공교","적용인구","명","1651",
"안산시 단원구","8분위","지역","세대수","세대","5306",
"안산시 단원구","8분위","지역","평균보험료","원","134545",
"안산시 단원구","8분위","지역","적용인구","명","10462",
"안산시 단원구","9분위","계","세대수","세대","15768",
"안산시 단원구","9분위","계","평균보험료","원","183715",
"안산시 단원구","9분위","계","적용인구","명","41578",
"안산시 단원구","9분위","직장","가입자","명","10408",
"안산시 단원구","9분위","직장","평균보험료","원","181029",
"안산시 단원구","9분위","직장","적용인구","명","29918",
"안산시 단원구","9분위","근로자","가입자","명","9132",
"안산시 단원구","9분위","근로자","평균보험료","원","180414",
"안산시 단원구","9분위","근로자","적용인구","명","26164",
"안산시 단원구","9분위","공교","가입자","명","1276",
"안산시 단원구","9분위","공교","평균보험료","원","185425",
"안산시 단원구","9분위","공교","적용인구","명","3754",
"안산시 단원구","9분위","지역","세대수","세대","5360",
"안산시 단원구","9분위","지역","평균보험료","원","188932",
"안산시 단원구","9분위","지역","적용인구","명","11660",
"안산시 단원구","10분위","계","세대수","세대","11595",
"안산시 단원구","10분위","계","평균보험료","원","326684",
"안산시 단원구","10분위","계","적용인구","명","31890",
"안산시 단원구","10분위","직장","가입자","명","6415",
"안산시 단원구","10분위","직장","평균보험료","원","322279",
"안산시 단원구","10분위","직장","적용인구","명","19194",
"안산시 단원구","10분위","근로자","가입자","명","5880",
"안산시 단원구","10분위","근로자","평균보험료","원","329784",
"안산시 단원구","10분위","근로자","적용인구","명","17591",
"안산시 단원구","10분위","공교","가입자","명","535",
"안산시 단원구","10분위","공교","평균보험료","원","239798",
"안산시 단원구","10분위","공교","적용인구","명","1603",
"안산시 단원구","10분위","지역","세대수","세대","5180",
"안산시 단원구","10분위","지역","평균보험료","원","332140",
"안산시 단원구","10분위","지역","적용인구","명","12696",
"고양시 덕양구","계","계","세대수","세대","229843",
"고양시 덕양구","계","계","평균보험료","원","106926",
"고양시 덕양구","계","계","적용인구","명","450449",
"고양시 덕양구","계","직장","가입자","명","160654",
"고양시 덕양구","계","직장","평균보험료","원","108103",
"고양시 덕양구","계","직장","적용인구","명","330750",
"고양시 덕양구","계","근로자","가입자","명","150604",
"고양시 덕양구","계","근로자","평균보험료","원","104602",
"고양시 덕양구","계","근로자","적용인구","명","305801",
"고양시 덕양구","계","공교","가입자","명","10050",
"고양시 덕양구","계","공교","평균보험료","원","160573",
"고양시 덕양구","계","공교","적용인구","명","24949",
"고양시 덕양구","계","지역","세대수","세대","69189",
"고양시 덕양구","계","지역","평균보험료","원","104191",
"고양시 덕양구","계","지역","적용인구","명","119699",
"고양시 덕양구","1분위","계","세대수","세대","22346",
"고양시 덕양구","1분위","계","평균보험료","원","26592",
"고양시 덕양구","1분위","계","적용인구","명","34351",
"고양시 덕양구","1분위","직장","가입자","명","17541",
"고양시 덕양구","1분위","직장","평균보험료","원","31756",
"고양시 덕양구","1분위","직장","적용인구","명","28212",
"고양시 덕양구","1분위","근로자","가입자","명","17515",
"고양시 덕양구","1분위","근로자","평균보험료","원","31750",
"고양시 덕양구","1분위","근로자","적용인구","명","28171",
"고양시 덕양구","1분위","공교","가입자","명","26",
"고양시 덕양구","1분위","공교","평균보험료","원","35975",
"고양시 덕양구","1분위","공교","적용인구","명","41",
"고양시 덕양구","1분위","지역","세대수","세대","4805",
"고양시 덕양구","1분위","지역","평균보험료","원","7739",
"고양시 덕양구","1분위","지역","적용인구","명","6139",
"고양시 덕양구","2분위","계","세대수","세대","21757",
"고양시 덕양구","2분위","계","평균보험료","원","42567",
"고양시 덕양구","2분위","계","적용인구","명","34060",
"고양시 덕양구","2분위","직장","가입자","명","16411",
"고양시 덕양구","2분위","직장","평균보험료","원","52211",
"고양시 덕양구","2분위","직장","적용인구","명","27151",
"고양시 덕양구","2분위","근로자","가입자","명","16254",
"고양시 덕양구","2분위","근로자","평균보험료","원","52205",
"고양시 덕양구","2분위","근로자","적용인구","명","26952",
"고양시 덕양구","2분위","공교","가입자","명","157",
"고양시 덕양구","2분위","공교","평균보험료","원","52800",
"고양시 덕양구","2분위","공교","적용인구","명","199",
"고양시 덕양구","2분위","지역","세대수","세대","5346",
"고양시 덕양구","2분위","지역","평균보험료","원","12962",
"고양시 덕양구","2분위","지역","적용인구","명","6909",
"고양시 덕양구","3분위","계","세대수","세대","24009",
"고양시 덕양구","3분위","계","평균보험료","원","45894",
"고양시 덕양구","3분위","계","적용인구","명","36880",
"고양시 덕양구","3분위","직장","가입자","명","16880",
"고양시 덕양구","3분위","직장","평균보험료","원","58970",
"고양시 덕양구","3분위","직장","적용인구","명","27165",
"고양시 덕양구","3분위","근로자","가입자","명","16695",
"고양시 덕양구","3분위","근로자","평균보험료","원","58964",
"고양시 덕양구","3분위","근로자","적용인구","명","26906",
"고양시 덕양구","3분위","공교","가입자","명","185",
"고양시 덕양구","3분위","공교","평균보험료","원","59542",
"고양시 덕양구","3분위","공교","적용인구","명","259",
"고양시 덕양구","3분위","지역","세대수","세대","7129",
"고양시 덕양구","3분위","지역","평균보험료","원","14931",
"고양시 덕양구","3분위","지역","적용인구","명","9715",
"고양시 덕양구","4분위","계","세대수","세대","24071",
"고양시 덕양구","4분위","계","평균보험료","원","53042",
"고양시 덕양구","4분위","계","적용인구","명","37969",
"고양시 덕양구","4분위","직장","가입자","명","16250",
"고양시 덕양구","4분위","직장","평균보험료","원","66428",
"고양시 덕양구","4분위","직장","적용인구","명","26598",
"고양시 덕양구","4분위","근로자","가입자","명","15940",
"고양시 덕양구","4분위","근로자","평균보험료","원","66431",
"고양시 덕양구","4분위","근로자","적용인구","명","26167",
"고양시 덕양구","4분위","공교","가입자","명","310",
"고양시 덕양구","4분위","공교","평균보험료","원","66278",
"고양시 덕양구","4분위","공교","적용인구","명","431",
"고양시 덕양구","4분위","지역","세대수","세대","7821",
"고양시 덕양구","4분위","지역","평균보험료","원","25229",
"고양시 덕양구","4분위","지역","적용인구","명","11371",
"고양시 덕양구","5분위","계","세대수","세대","22397",
"고양시 덕양구","5분위","계","평균보험료","원","69003",
"고양시 덕양구","5분위","계","적용인구","명","37631",
"고양시 덕양구","5분위","직장","가입자","명","16416",
"고양시 덕양구","5분위","직장","평균보험료","원","77285",
"고양시 덕양구","5분위","직장","적용인구","명","27935",
"고양시 덕양구","5분위","근로자","가입자","명","15938",
"고양시 덕양구","5분위","근로자","평균보험료","원","77285",
"고양시 덕양구","5분위","근로자","적용인구","명","27260",
"고양시 덕양구","5분위","공교","가입자","명","478",
"고양시 덕양구","5분위","공교","평균보험료","원","77280",
"고양시 덕양구","5분위","공교","적용인구","명","675",
"고양시 덕양구","5분위","지역","세대수","세대","5981",
"고양시 덕양구","5분위","지역","평균보험료","원","46274",
"고양시 덕양구","5분위","지역","적용인구","명","9696",
"고양시 덕양구","6분위","계","세대수","세대","23250",
"고양시 덕양구","6분위","계","평균보험료","원","85855",
"고양시 덕양구","6분위","계","적용인구","명","41822",
"고양시 덕양구","6분위","직장","가입자","명","15742",
"고양시 덕양구","6분위","직장","평균보험료","원","91320",
"고양시 덕양구","6분위","직장","적용인구","명","29183",
"고양시 덕양구","6분위","근로자","가입자","명","15028",
"고양시 덕양구","6분위","근로자","평균보험료","원","91315",
"고양시 덕양구","6분위","근로자","적용인구","명","28077",
"고양시 덕양구","6분위","공교","가입자","명","714",
"고양시 덕양구","6분위","공교","평균보험료","원","91416",
"고양시 덕양구","6분위","공교","적용인구","명","1106",
"고양시 덕양구","6분위","지역","세대수","세대","7508",
"고양시 덕양구","6분위","지역","평균보험료","원","74398",
"고양시 덕양구","6분위","지역","적용인구","명","12639",
"고양시 덕양구","7분위","계","세대수","세대","21659",
"고양시 덕양구","7분위","계","평균보험료","원","108005",
"고양시 덕양구","7분위","계","적용인구","명","42927",
"고양시 덕양구","7분위","직장","가입자","명","15356",
"고양시 덕양구","7분위","직장","평균보험료","원","110287",
"고양시 덕양구","7분위","직장","적용인구","명","32272",
"고양시 덕양구","7분위","근로자","가입자","명","14106",
"고양시 덕양구","7분위","근로자","평균보험료","원","110251",
"고양시 덕양구","7분위","근로자","적용인구","명","30080",
"고양시 덕양구","7분위","공교","가입자","명","1250",
"고양시 덕양구","7분위","공교","평균보험료","원","110695",
"고양시 덕양구","7분위","공교","적용인구","명","2192",
"고양시 덕양구","7분위","지역","세대수","세대","6303",
"고양시 덕양구","7분위","지역","평균보험료","원","102445",
"고양시 덕양구","7분위","지역","적용인구","명","10655",
"고양시 덕양구","8분위","계","세대수","세대","24151",
"고양시 덕양구","8분위","계","평균보험료","원","136877",
"고양시 덕양구","8분위","계","적용인구","명","55272",
"고양시 덕양구","8분위","직장","가입자","명","15878",
"고양시 덕양구","8분위","직장","평균보험료","원","138241",
"고양시 덕양구","8분위","직장","적용인구","명","38783",
"고양시 덕양구","8분위","근로자","가입자","명","14134",
"고양시 덕양구","8분위","근로자","평균보험료","원","138033",
"고양시 덕양구","8분위","근로자","적용인구","명","34469",
"고양시 덕양구","8분위","공교","가입자","명","1744",
"고양시 덕양구","8분위","공교","평균보험료","원","139921",
"고양시 덕양구","8분위","공교","적용인구","명","4314",
"고양시 덕양구","8분위","지역","세대수","세대","8273",
"고양시 덕양구","8분위","지역","평균보험료","원","134260",
"고양시 덕양구","8분위","지역","적용인구","명","16489",
"고양시 덕양구","9분위","계","세대수","세대","24198",
"고양시 덕양구","9분위","계","평균보험료","원","184582",
"고양시 덕양구","9분위","계","적용인구","명","63735",
"고양시 덕양구","9분위","직장","가입자","명","16018",
"고양시 덕양구","9분위","직장","평균보험료","원","182420",
"고양시 덕양구","9분위","직장","적용인구","명","46227",
"고양시 덕양구","9분위","근로자","가입자","명","12760",
"고양시 덕양구","9분위","근로자","평균보험료","원","181676",
"고양시 덕양구","9분위","근로자","적용인구","명","36517",
"고양시 덕양구","9분위","공교","가입자","명","3258",
"고양시 덕양구","9분위","공교","평균보험료","원","185335",
"고양시 덕양구","9분위","공교","적용인구","명","9710",
"고양시 덕양구","9분위","지역","세대수","세대","8180",
"고양시 덕양구","9분위","지역","평균보험료","원","188816",
"고양시 덕양구","9분위","지역","적용인구","명","17508",
"고양시 덕양구","10분위","계","세대수","세대","22005",
"고양시 덕양구","10분위","계","평균보험료","원","319202",
"고양시 덕양구","10분위","계","적용인구","명","65802",
"고양시 덕양구","10분위","직장","가입자","명","14162",
"고양시 덕양구","10분위","직장","평균보험료","원","307986",
"고양시 덕양구","10분위","직장","적용인구","명","47224",
"고양시 덕양구","10분위","근로자","가입자","명","12234",
"고양시 덕양구","10분위","근로자","평균보험료","원","316916",
"고양시 덕양구","10분위","근로자","적용인구","명","41202",
"고양시 덕양구","10분위","공교","가입자","명","1928",
"고양시 덕양구","10분위","공교","평균보험료","원","251321",
"고양시 덕양구","10분위","공교","적용인구","명","6022",
"고양시 덕양구","10분위","지역","세대수","세대","7843",
"고양시 덕양구","10분위","지역","평균보험료","원","339455",
"고양시 덕양구","10분위","지역","적용인구","명","18578",
"고양시 일산동구","계","계","세대수","세대","151690",
"고양시 일산동구","계","계","평균보험료","원","129031",
"고양시 일산동구","계","계","적용인구","명","298814",
"고양시 일산동구","계","직장","가입자","명","107280",
"고양시 일산동구","계","직장","평균보험료","원","128844",
"고양시 일산동구","계","직장","적용인구","명","221393",
"고양시 일산동구","계","근로자","가입자","명","100423",
"고양시 일산동구","계","근로자","평균보험료","원","125794",
"고양시 일산동구","계","근로자","적용인구","명","204723",
"고양시 일산동구","계","공교","가입자","명","6857",
"고양시 일산동구","계","공교","평균보험료","원","173512",
"고양시 일산동구","계","공교","적용인구","명","16670",
"고양시 일산동구","계","지역","세대수","세대","44410",
"고양시 일산동구","계","지역","평균보험료","원","129485",
"고양시 일산동구","계","지역","적용인구","명","77421",
"고양시 일산동구","1분위","계","세대수","세대","12918",
"고양시 일산동구","1분위","계","평균보험료","원","27329",
"고양시 일산동구","1분위","계","적용인구","명","20343",
"고양시 일산동구","1분위","직장","가입자","명","10731",
"고양시 일산동구","1분위","직장","평균보험료","원","31402",
"고양시 일산동구","1분위","직장","적용인구","명","17471",
"고양시 일산동구","1분위","근로자","가입자","명","10707",
"고양시 일산동구","1분위","근로자","평균보험료","원","31391",
"고양시 일산동구","1분위","근로자","적용인구","명","17433",
"고양시 일산동구","1분위","공교","가입자","명","24",
"고양시 일산동구","1분위","공교","평균보험료","원","36175",
"고양시 일산동구","1분위","공교","적용인구","명","38",
"고양시 일산동구","1분위","지역","세대수","세대","2187",
"고양시 일산동구","1분위","지역","평균보험료","원","7343",
